Sample Names	MutationType	CN2	CN7	CN8	CN9	CN10	CN18	CN19	CN20	CN24
PD53343g	2:het:100kb-1Mb	0.15464715951994837	0.0	0.0	0.0	0.0	0.00290168601182687	0.0	0.8424511544682248	0.0
PD53343g	2:het:1Mb-10Mb	0.10764769502308251	0.0	0.0	0.0	0.0	1.864868723402682e-05	0.0	0.8923336562896834	0.0
PD53343g	2:het:10Mb-40Mb	0.14455148122373238	0.0	0.0	0.0	0.0	0.000110231897786301	0.0	0.8553382868784812	0.0
PD53343g	2:het:>40Mb	0.10258254182412191	0.0	0.0	0.0	0.0	0.01827449819378158	0.0	0.8791429599820965	0.0
PD53343g	3-4:het:0-100kb	0.35363771909121766	0.0	0.0	0.0	0.0	0.28630194298102296	0.0	0.3600603379277594	0.0
PD53343g	3-4:het:100kb-1Mb	0.08791084477792503	0.0	0.0	0.0	0.0	0.06243749373253767	0.0	0.8496516614895373	0.0
PD53343g	3-4:het:1Mb-10Mb	0.09265948772479962	0.0	0.0	0.0	0.0	0.0	0.0	0.9073405122752004	0.0
PD53343g	3-4:het:10Mb-40Mb	0.32762350531873985	0.0	0.0	0.0	0.0	0.0049691849440002475	0.0	0.6674073097372599	0.0
PD53343g	3-4:het:>40Mb	0.9377669790835881	0.0	0.0	0.0	0.0	0.05736105337590742	0.0	0.004871967540504562	0.0
PD53343g	5-8:het:0-100kb	0.05810252960015257	0.0	0.0	0.0	0.0	0.07028880768314179	0.0	0.8716086627167057	0.0
PD53343g	5-8:het:100kb-1Mb	0.0419333191769727	0.0	0.0	0.0	0.0	0.07211674630167254	0.0	0.8859499345213548	0.0
PD53343g	5-8:het:1Mb-10Mb	0.057609987111915534	0.0	0.0	0.0	0.0	0.3863989795339803	0.0	0.5559910333541043	0.0
PD53343g	5-8:het:10Mb-40Mb	0.1168356553928216	0.0	0.0	0.0	0.0	0.7437272764240271	0.0	0.1394370681831513	0.0
PD53343g	5-8:het:>40Mb	0.33199904619733134	0.0	0.0	0.0	0.0	0.6447038157389268	0.0	0.02329713806374189	0.0
PD53343g	9+:het:0-100kb	0.06409392266027363	0.0	0.0	0.0	0.0	0.5434890186258367	0.0	0.39241705871388965	0.0
PD53343g	9+:het:100kb-1Mb	0.049708248199575665	0.0	0.0	0.0	0.0	0.6970732428836949	0.0	0.25321850891672953	0.0
PD53343g	9+:het:1Mb-10Mb	0.042413668027956174	0.0	0.0	0.0	0.0	0.8492175829242263	0.0	0.10836874904781756	0.0
PD53343g	9+:het:10Mb-40Mb	0.09548386987717025	0.0	0.0	0.0	0.0	0.8321822099589071	0.0	0.07233392016392264	0.0
PD53343g	9+:het:>40Mb	0.4845864393477108	0.0	0.0	0.0	0.0	0.5015813564694325	0.0	0.01383220418285667	0.0
PD53347a	0:homdel:0-100kb	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD53347a	0:homdel:100kb-1Mb	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD53347a	0:homdel:>1Mb	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD53347a	1:LOH:0-100kb	0.0	0.03818512779996866	0.0	0.0	0.0	0.9618148722000314	0.0	0.0	0.0
PD53347a	1:LOH:100kb-1Mb	0.0	0.6644335806882247	0.0	0.0	0.0	0.3355664193117754	0.0	0.0	0.0
PD53347a	1:LOH:1Mb-10Mb	0.0	0.12859899839633596	0.0	0.0	0.0	0.871401001603664	0.0	0.0	0.0
PD53347a	1:LOH:10Mb-40Mb	0.0	0.12228571428571429	0.0	0.0	0.0	0.8777142857142859	0.0	0.0	0.0
PD53347a	1:LOH:>40Mb	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD53347a	2:LOH:0-100kb	0.0	0.36118047171267115	0.0	0.0	0.0	0.6388195282873289	0.0	0.0	0.0
PD53347a	2:LOH:100kb-1Mb	0.0	0.2787378903856649	0.0	0.0	0.0	0.7212621096143351	0.0	0.0	0.0
PD53347a	2:LOH:1Mb-10Mb	0.0	0.9322680630615047	0.0	0.0	0.0	0.06773193693849534	0.0	0.0	0.0
PD53347a	2:LOH:10Mb-40Mb	0.0	0.12721585437378266	0.0	0.0	0.0	0.8727841456262173	0.0	0.0	0.0
PD53347a	2:LOH:>40Mb	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD53347a	3-4:LOH:0-100kb	0.0	0.5085796692096538	0.0	0.0	0.0	0.4914203307903462	0.0	0.0	0.0
PD53347a	3-4:LOH:100kb-1Mb	0.0	0.08465704928035934	0.0	0.0	0.0	0.9153429507196407	0.0	0.0	0.0
PD53347a	3-4:LOH:1Mb-10Mb	0.0	0.002011841373627391	0.0	0.0	0.0	0.9979881586263725	0.0	0.0	0.0
PD53347a	3-4:LOH:10Mb-40Mb	0.0	6.1273358315896694e-06	0.0	0.0	0.0	0.9999938726641684	0.0	0.0	0.0
PD53347a	3-4:LOH:>40Mb	0.0	7.422836665058375e-05	0.0	0.0	0.0	0.9999257716333495	0.0	0.0	0.0
PD53347a	5-8:LOH:0-100kb	0.0	0.3896384710723522	0.0	0.0	0.0	0.6103615289276478	0.0	0.0	0.0
PD53347a	5-8:LOH:100kb-1Mb	0.0	0.15112657517199993	0.0	0.0	0.0	0.8488734248280001	0.0	0.0	0.0
PD53347a	5-8:LOH:1Mb-10Mb	0.0	0.0008060276628580053	0.0	0.0	0.0	0.9991939723371421	0.0	0.0	0.0
PD53347a	5-8:LOH:10Mb-40Mb	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD53347a	5-8:LOH:>40Mb	0.0	0.005093385521482494	0.0	0.0	0.0	0.9949066144785175	0.0	0.0	0.0
PD53347a	9+:LOH:0-100kb	0.0	0.5936053103969547	0.0	0.0	0.0	0.40639468960304526	0.0	0.0	0.0
PD53347a	9+:LOH:100kb-1Mb	0.0	0.49601486269655765	0.0	0.0	0.0	0.5039851373034424	0.0	0.0	0.0
PD53347a	9+:LOH:1Mb-10Mb	0.0	0.3471421996481195	0.0	0.0	0.0	0.6528578003518805	0.0	0.0	0.0
PD53347a	9+:LOH:10Mb-40Mb	0.0	0.0003469777030012269	0.0	0.0	0.0	0.9996530222969987	0.0	0.0	0.0
PD53347a	9+:LOH:>40Mb	0.0	0.01426856914255234	0.0	0.0	0.0	0.9857314308574476	0.0	0.0	0.0
PD53347a	2:het:0-100kb	0.0	0.2885527747389099	0.0	0.0	0.0	0.7114472252610902	0.0	0.0	0.0
PD53347a	2:het:100kb-1Mb	0.0	0.9747611264936612	0.0	0.0	0.0	0.025238873506338706	0.0	0.0	0.0
PD53347a	2:het:1Mb-10Mb	0.0	0.9988020494483586	0.0	0.0	0.0	0.0011979505516414816	0.0	0.0	0.0
PD53347a	2:het:10Mb-40Mb	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PD53347a	2:het:>40Mb	0.0	0.35059718845787974	0.0	0.0	0.0	0.6494028115421203	0.0	0.0	0.0
PD53347a	3-4:het:0-100kb	0.0	0.6327674410664792	0.0	0.0	0.0	0.3672325589335208	0.0	0.0	0.0
PD53347a	3-4:het:100kb-1Mb	0.0	0.7358687853646027	0.0	0.0	0.0	0.2641312146353973	0.0	0.0	0.0
PD53347a	3-4:het:1Mb-10Mb	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD53347a	3-4:het:10Mb-40Mb	0.0	0.5466698566711424	0.0	0.0	0.0	0.4533301433288575	0.0	0.0	0.0
PD53347a	3-4:het:>40Mb	0.0	0.004706829722664583	0.0	0.0	0.0	0.9952931702773354	0.0	0.0	0.0
PD53347a	5-8:het:0-100kb	0.0	0.7799192678130825	0.0	0.0	0.0	0.22008073218691762	0.0	0.0	0.0
PD53347a	5-8:het:100kb-1Mb	0.0	0.8024211464332615	0.0	0.0	0.0	0.19757885356673863	0.0	0.0	0.0
PD53347a	5-8:het:1Mb-10Mb	0.0	0.4497762750558172	0.0	0.0	0.0	0.5502237249441828	0.0	0.0	0.0
PD53347a	5-8:het:10Mb-40Mb	0.0	0.014664157077390287	0.0	0.0	0.0	0.9853358429226098	0.0	0.0	0.0
PD53347a	5-8:het:>40Mb	0.0	0.0019255341803919867	0.0	0.0	0.0	0.9980744658196082	0.0	0.0	0.0
PD53347a	9+:het:0-100kb	0.0	0.6037621657289298	0.0	0.0	0.0	0.39623783427107007	0.0	0.0	0.0
PD53347a	9+:het:100kb-1Mb	0.0	0.6386959570986694	0.0	0.0	0.0	0.3613040429013306	0.0	0.0	0.0
PD53347a	9+:het:1Mb-10Mb	0.0	0.49695484111860183	0.0	0.0	0.0	0.5030451588813982	0.0	0.0	0.0
PD53347a	9+:het:10Mb-40Mb	0.0	0.015909743850440434	0.0	0.0	0.0	0.9840902561495596	0.0	0.0	0.0
PD53347a	9+:het:>40Mb	0.0	0.005171934962227567	0.0	0.0	0.0	0.9948280650377724	0.0	0.0	0.0
PD53349a	0:homdel:0-100kb	0.6558186346805717	0.0	0.0	0.0	0.0	0.3250086518262583	0.0	0.019172713493169916	0.0
PD53349a	0:homdel:100kb-1Mb	0.6844981522164649	0.0	0.0	0.0	0.0	0.28827107394241896	0.0	0.02723077384111614	0.0
PD53349a	0:homdel:>1Mb	0.8021467889744428	0.0	0.0	0.0	0.0	0.1585433933287217	0.0	0.03930981769683551	0.0
PD53349a	1:LOH:0-100kb	0.5449123377754461	0.0	0.0	0.0	0.0	0.2998955742866606	0.0	0.15519208793789327	0.0
PD53349a	1:LOH:100kb-1Mb	0.6982448835989412	0.0	0.0	0.0	0.0	0.15665010851620123	0.0	0.14510500788485747	0.0
PD53349a	1:LOH:1Mb-10Mb	0.09046524903866389	0.0	0.0	0.0	0.0	0.024833310213967025	0.0	0.884701440747369	0.0
PD53349a	1:LOH:10Mb-40Mb	0.09598812110572781	0.0	0.0	0.0	0.0	1.5886669909014502e-05	0.0	0.9039959922243631	0.0
PD53349a	1:LOH:>40Mb	0.8558929929127145	0.0	0.0	0.0	0.0	0.011359431257154103	0.0	0.13274757583013141	0.0
PD53349a	2:LOH:0-100kb	0.4012206534234081	0.0	0.0	0.0	0.0	0.44110279878078484	0.0	0.15767654779580692	0.0
PD53349a	2:LOH:100kb-1Mb	0.691033610214349	0.0	0.0	0.0	0.0	0.23259925172541124	0.0	0.07636713806023987	0.0
PD53349a	2:LOH:1Mb-10Mb	0.5897390453695839	0.0	0.0	0.0	0.0	0.003254752834034502	0.0	0.4070062017963816	0.0
PD53349a	2:LOH:10Mb-40Mb	0.769568367431305	0.0	0.0	0.0	0.0	0.002309830595526143	0.0	0.22812180197316892	0.0
PD53349a	2:LOH:>40Mb	0.9871993066658779	0.0	0.0	0.0	0.0	0.0010633218406686726	0.0	0.011737371493453372	0.0
PD53349a	3-4:LOH:0-100kb	0.29895290114601347	0.0	0.0	0.0	0.0	0.24907882784878793	0.0	0.45196827100519854	0.0
PD53349a	3-4:LOH:100kb-1Mb	0.21985629161981338	0.0	0.0	0.0	0.0	0.2231597562430609	0.0	0.5569839521371258	0.0
PD53349a	3-4:LOH:1Mb-10Mb	0.11867989632220771	0.0	0.0	0.0	0.0	0.5675277184509036	0.0	0.3137923852268886	0.0
PD53349a	3-4:LOH:10Mb-40Mb	0.12350210582293063	0.0	0.0	0.0	0.0	0.8346911160657099	0.0	0.04180677811135962	0.0
PD53349a	3-4:LOH:>40Mb	0.2505937096654836	0.0	0.0	0.0	0.0	0.7275951249339557	0.0	0.021811165400560655	0.0
PD53349a	5-8:LOH:0-100kb	0.21159876376122397	0.0	0.0	0.0	0.0	0.6038665547790844	0.0	0.18453468145969176	0.0
PD53349a	5-8:LOH:100kb-1Mb	0.1192341390881812	0.0	0.0	0.0	0.0	0.7458035144647713	0.0	0.13496234644704747	0.0
PD53349a	5-8:LOH:1Mb-10Mb	0.07526256399735591	0.0	0.0	0.0	0.0	0.7837464503889472	0.0	0.14099098561369697	0.0
PD53349a	5-8:LOH:10Mb-40Mb	0.10882953360308176	0.0	0.0	0.0	0.0	0.8722158279345276	0.0	0.018954638462390625	0.0
PD53349a	5-8:LOH:>40Mb	0.6445427732363675	0.0	0.0	0.0	0.0	0.34304111827534506	0.0	0.01241610848828751	0.0
PD53349a	9+:LOH:0-100kb	0.16420186038508175	0.0	0.0	0.0	0.0	0.7622187716368836	0.0	0.07357936797803463	0.0
PD53349a	9+:LOH:100kb-1Mb	0.047219045217549854	0.0	0.0	0.0	0.0	0.8556492681655637	0.0	0.09713168661688655	0.0
PD53349a	9+:LOH:1Mb-10Mb	0.048995517285233534	0.0	0.0	0.0	0.0	0.9071948232686546	0.0	0.04380965944611195	0.0
PD53349a	9+:LOH:10Mb-40Mb	0.2330344495096611	0.0	0.0	0.0	0.0	0.6504188849501474	0.0	0.11654666554019154	0.0
PD53349a	9+:LOH:>40Mb	0.9754342858368203	0.0	0.0	0.0	0.0	0.0010537571759004672	0.0	0.02351195698727918	0.0
PD53349a	2:het:0-100kb	0.4834608978328475	0.0	0.0	0.0	0.0	0.13355180144401516	0.0	0.3829873007231373	0.0
PD53349a	2:het:100kb-1Mb	0.16230277180535585	0.0	0.0	0.0	0.0	0.0033837003472237154	0.0	0.8343135278474203	0.0
PD53349a	2:het:1Mb-10Mb	0.11334928305749639	0.0	0.0	0.0	0.0	2.1818244201215493e-05	0.0	0.8866288986983024	0.0
PD53349a	2:het:10Mb-40Mb	0.15187255092691143	0.0	0.0	0.0	0.0	0.0001286831005242622	0.0	0.8479987659725642	0.0
PD53349a	2:het:>40Mb	0.10770148911036316	0.0	0.0	0.0	0.0	0.02131823292103844	0.0	0.8709802779685983	0.0
PD53349a	3-4:het:0-100kb	0.34961234964118526	0.0	0.0	0.0	0.0	0.31449226642218486	0.0	0.33589538393662993	0.0
PD53349a	3-4:het:100kb-1Mb	0.09166541724352495	0.0	0.0	0.0	0.0	0.07233792029857113	0.0	0.8359966624579039	0.0
PD53349a	3-4:het:1Mb-10Mb	0.09765442334640896	0.0	0.0	0.0	0.0	0.0	0.0	0.902345576653591	0.0
PD53349a	3-4:het:10Mb-40Mb	0.34023652218015826	0.0	0.0	0.0	0.0	0.00573387906806081	0.0	0.6540295987517808	0.0
PD53349a	3-4:het:>40Mb	0.9320823902056111	0.0	0.0	0.0	0.0	0.06334815569307127	0.0	0.004569454101317538	0.0
PD53349a	5-8:het:0-100kb	0.060607114645826174	0.0	0.0	0.0	0.0	0.08146522009142756	0.0	0.8579276652627463	0.0
PD53349a	5-8:het:100kb-1Mb	0.04376854678722117	0.0	0.0	0.0	0.0	0.08363662560249405	0.0	0.8725948276102848	0.0
PD53349a	5-8:het:1Mb-10Mb	0.05694990422593933	0.0	0.0	0.0	0.0	0.4244130031503875	0.0	0.5186370926236732	0.0
PD53349a	5-8:het:10Mb-40Mb	0.10870698805816825	0.0	0.0	0.0	0.0	0.7688706165457097	0.0	0.12242239539612214	0.0
PD53349a	5-8:het:>40Mb	0.31018658929950665	0.0	0.0	0.0	0.0	0.6692739365199979	0.0	0.020539474180495537	0.0
PD53349a	9+:het:0-100kb	0.06173169045599619	0.0	0.0	0.0	0.0	0.5816203345115518	0.0	0.3566479750324519	0.0
PD53349a	9+:het:100kb-1Mb	0.04675439836450001	0.0	0.0	0.0	0.0	0.7285006069854789	0.0	0.2247449946500211	0.0
PD53349a	9+:het:1Mb-10Mb	0.03897424949390738	0.0	0.0	0.0	0.0	0.867058492394116	0.0	0.09396725811197658	0.0
PD53349a	9+:het:10Mb-40Mb	0.08772970105814268	0.0	0.0	0.0	0.0	0.8495570636347646	0.0	0.06271323530709269	0.0
PD53349a	9+:het:>40Mb	0.45934475371540867	0.0	0.0	0.0	0.0	0.5282826893377507	0.0	0.012372556946840628	0.0
PD53349c	0:homdel:0-100kb	0.15594996209746373	0.0	0.0	0.0	0.0	0.10720207823864705	0.7313471683145485	0.005500791349340551	0.0
PD53349c	0:homdel:100kb-1Mb	0.3028140936910708	0.0	0.0	0.0	0.0	0.17689340108818866	0.505757879382677	0.014534625838063317	0.0
PD53349c	0:homdel:>1Mb	0.30922518630304346	0.0	0.0	0.0	0.0	0.08477658564376289	0.5877146113157011	0.018283616737492434	0.0
PD53349c	1:LOH:0-100kb	0.11567562324029852	0.0	0.0	0.0	0.0	0.088306368511773	0.756269132306922	0.03974887594100647	0.0
PD53349c	1:LOH:100kb-1Mb	0.05102109602467505	0.0	0.0	0.0	0.0	0.015877403561067347	0.9203087333664175	0.01279276704784015	0.0
PD53349c	1:LOH:1Mb-10Mb	0.012716674970430709	0.0	0.0	0.0	0.0	0.004842093412924201	0.832393791220862	0.15004744039578333	0.0
PD53349c	1:LOH:10Mb-40Mb	0.011155580497640661	0.0	0.0	0.0	0.0	2.5610279445538552e-06	0.8620821424920129	0.1267597159824018	0.0
PD53349c	1:LOH:>40Mb	0.03838637392713254	0.0	0.0	0.0	0.0	0.000706677018537405	0.9537236443923263	0.007183304662003895	0.0
PD53349c	2:LOH:0-100kb	0.1421226120167317	0.0	0.0	0.0	0.0	0.21673371481747816	0.5737549742684718	0.06738869889731845	0.0
PD53349c	2:LOH:100kb-1Mb	0.15142440210801933	0.0	0.0	0.0	0.0	0.07069875592134076	0.7576865183247689	0.02019032364587101	0.0
PD53349c	2:LOH:1Mb-10Mb	0.12452044554806972	0.0	0.0	0.0	0.0	0.0009532472456864244	0.7708398873534097	0.10368641985283428	0.0
PD53349c	2:LOH:10Mb-40Mb	0.35932085615895526	0.0	0.0	0.0	0.0	0.0014959673298291971	0.5106716506843805	0.12851152582683495	0.0
PD53349c	2:LOH:>40Mb	0.5239708473118402	0.0	0.0	0.0	0.0	0.0007828413890104665	0.467729853873608	0.007516457425541335	0.0
PD53349c	3-4:LOH:0-100kb	0.07666501599414376	0.0	0.0	0.0	0.0	0.08860087957625237	0.6948905433389296	0.1398435610906743	0.0
PD53349c	3-4:LOH:100kb-1Mb	0.14123538163105906	0.0	0.0	0.0	0.0	0.19885075742640304	0.22820858066234623	0.4317052802801916	0.0
PD53349c	3-4:LOH:1Mb-10Mb	0.0910678397486579	0.0	0.0	0.0	0.0	0.6040622775492519	0.014353688948201219	0.29051619375388915	0.0
PD53349c	3-4:LOH:10Mb-40Mb	0.0889113249575603	0.0	0.0	0.0	0.0	0.8335185553220079	0.04125650449294817	0.03631361522748371	0.0
PD53349c	3-4:LOH:>40Mb	0.17981864605372982	0.0	0.0	0.0	0.0	0.7242043019934526	0.07709350823862254	0.01888354371419488	0.0
PD53349c	5-8:LOH:0-100kb	0.16561993500011532	0.0	0.0	0.0	0.0	0.655612495579799	0.004499607524050662	0.17426796189603522	0.0
PD53349c	5-8:LOH:100kb-1Mb	0.090529382251415	0.0	0.0	0.0	0.0	0.7854528572684673	0.0003827057021871655	0.12363505477793063	0.0
PD53349c	5-8:LOH:1Mb-10Mb	0.05646213582632525	0.0	0.0	0.0	0.0	0.8155688719565097	0.00035164631766458507	0.1276173458995004	0.0
PD53349c	5-8:LOH:10Mb-40Mb	0.07830587601028169	0.0	0.0	0.0	0.0	0.8705191105149297	0.034719813733223547	0.016455199741565157	0.0
PD53349c	5-8:LOH:>40Mb	0.5609589993820469	0.0	0.0	0.0	0.0	0.4141258283234906	0.01187735340765326	0.013037818886809473	0.0
PD53349c	9+:LOH:0-100kb	0.08595051688562348	0.0	0.0	0.0	0.0	0.5534225121493068	0.31415762700524186	0.04646934395982782	0.0
PD53349c	9+:LOH:100kb-1Mb	0.03150231933988883	0.0	0.0	0.0	0.0	0.7918225639632949	0.09848959702520257	0.07818551967161372	0.0
PD53349c	9+:LOH:1Mb-10Mb	0.03601983303518779	0.0	0.0	0.0	0.0	0.925108504080726	1.2334159171531313e-05	0.03885932872491482	0.0
PD53349c	9+:LOH:10Mb-40Mb	0.1826239293372287	0.0	0.0	0.0	0.0	0.7070293777608779	0.00014773778408504282	0.1101989551178083	0.0
PD53349c	9+:LOH:>40Mb	0.8721242954379286	0.0	0.0	0.0	0.0	0.0013068558170204723	0.10120534684177841	0.025363501903272592	0.0
PD53349c	2:het:0-100kb	0.13379342613655942	0.0	0.0	0.0	0.0	0.051266059015655986	0.6870619177030999	0.12787859714468477	0.0
PD53349c	2:het:100kb-1Mb	0.021988145214329225	0.0	0.0	0.0	0.0	0.0006358597242839376	0.8410018585040312	0.13637413655735564	0.0
PD53349c	2:het:1Mb-10Mb	0.016277006865879365	0.0	0.0	0.0	0.0	4.345926020669657e-06	0.8301021986630239	0.153616448545076	0.0
PD53349c	2:het:10Mb-40Mb	0.03603172217972003	0.0	0.0	0.0	0.0	4.234810787659748e-05	0.7211861119097617	0.24273981780264176	0.0
PD53349c	2:het:>40Mb	0.08668054157229445	0.0	0.0	0.0	0.0	0.023798954175555984	0.04375825193769635	0.8457622523144531	0.0
PD53349c	3-4:het:0-100kb	0.0376032312949994	0.0	0.0	0.0	0.0	0.04691968987722336	0.8718875168234367	0.04358956200434056	0.0
PD53349c	3-4:het:100kb-1Mb	0.02696806523812202	0.0	0.0	0.0	0.0	0.02952004743252525	0.6467631478344411	0.2967487394949117	0.0
PD53349c	3-4:het:1Mb-10Mb	0.0629729135687876	0.0	0.0	0.0	0.0	0.0	0.23496611616840093	0.7020609702628114	0.0
PD53349c	3-4:het:10Mb-40Mb	0.23045962327378242	0.0	0.0	0.0	0.0	0.005387275778946312	0.22964857238931952	0.5345045285579516	0.0
PD53349c	3-4:het:>40Mb	0.8994188434651087	0.0	0.0	0.0	0.0	0.08479073820554917	0.010470413001229811	0.005320005328112399	0.0
PD53349c	5-8:het:0-100kb	0.04575312802807224	0.0	0.0	0.0	0.0	0.08530533231509613	0.08751542023324183	0.7814261194235899	0.0
PD53349c	5-8:het:100kb-1Mb	0.03130188506247578	0.0	0.0	0.0	0.0	0.08296819258539138	0.13278871133340525	0.7529412110187277	0.0
PD53349c	5-8:het:1Mb-10Mb	0.04113826269946097	0.0	0.0	0.0	0.0	0.42525398515621815	0.08158885443551821	0.45201889770880266	0.0
PD53349c	5-8:het:10Mb-40Mb	0.08059302505895695	0.0	0.0	0.0	0.0	0.7906786647743411	0.019221548528720874	0.10950676163798108	0.0
PD53349c	5-8:het:>40Mb	0.2455331110844173	0.0	0.0	0.0	0.0	0.734848350411639	2.2681106677159667e-06	0.019616270393276045	0.0
PD53349c	9+:het:0-100kb	0.03326928989722864	0.0	0.0	0.0	0.0	0.4347921606627261	0.3000308365604098	0.2319077128796354	0.0
PD53349c	9+:het:100kb-1Mb	0.03218894996985288	0.0	0.0	0.0	0.0	0.695698419480525	0.08542547700069467	0.18668715354892734	0.0
PD53349c	9+:het:1Mb-10Mb	0.024378032974296245	0.0	0.0	0.0	0.0	0.752274008944372	0.15243305354213488	0.07091490453919676	0.0
PD53349c	9+:het:10Mb-40Mb	0.06531939494214535	0.0	0.0	0.0	0.0	0.8773943241179278	0.000949143187159843	0.05633713775276708	0.0
PD53349c	9+:het:>40Mb	0.377249395117756	0.0	0.0	0.0	0.0	0.6018148963102978	0.008675740993330367	0.012259967578615824	0.0
PD53350a	0:homdel:0-100kb	0.15600258476062123	0.0	0.0380348251628395	0.0	0.0	0.0	0.8059625900765393	0.0	0.0
PD53350a	0:homdel:100kb-1Mb	0.32333842360454695	0.0	0.08172774127022087	0.0	0.0	0.0	0.5949338351252321	0.0	0.0
PD53350a	0:homdel:>1Mb	0.3057276664148232	0.0	0.05413795960255645	0.0	0.0	0.0	0.6401343739826203	0.0	0.0
PD53350a	1:LOH:0-100kb	0.11048886794457174	0.0	0.09372231917147453	0.0	0.0	0.0	0.7957888128839538	0.0	0.0
PD53350a	1:LOH:100kb-1Mb	0.04205748760863273	0.0	0.12220121248173256	0.0	0.0	0.0	0.8357412999096346	0.0	0.0
PD53350a	1:LOH:1Mb-10Mb	0.0127317151899472	0.0	0.069174695382592	0.0	0.0	0.0	0.9180935894274608	0.0	0.0
PD53350a	1:LOH:10Mb-40Mb	0.00950053600481559	0.0	0.18168415671939073	0.0	0.0	0.0	0.8088153072757936	0.0	0.0
PD53350a	1:LOH:>40Mb	0.006581763524572914	0.0	0.8132689635136467	0.0	0.0	0.0	0.18014927296178046	0.0	0.0
PD53350a	2:LOH:0-100kb	0.0598291443511403	0.0	0.6740855730415611	0.0	0.0	0.0	0.2660852826072987	0.0	0.0
PD53350a	2:LOH:100kb-1Mb	0.10637927666515905	0.0	0.3072186403025423	0.0	0.0	0.0	0.5864020830322987	0.0	0.0
PD53350a	2:LOH:1Mb-10Mb	0.11843156517621345	0.0	0.07389506963769035	0.0	0.0	0.0	0.8076733651860961	0.0	0.0
PD53350a	2:LOH:10Mb-40Mb	0.3814439846085741	0.0	0.021335286898102664	0.0	0.0	0.0	0.5972207284933233	0.0	0.0
PD53350a	2:LOH:>40Mb	0.5029302893726199	0.0	0.0024851699260791155	0.0	0.0	0.0	0.494584540701301	0.0	0.0
PD53350a	3-4:LOH:0-100kb	0.05034012687544025	0.0	0.44699532578993795	0.0	0.0	0.0	0.502664547334622	0.0	0.0
PD53350a	3-4:LOH:100kb-1Mb	0.2753863864682847	0.0	0.23441090264774053	0.0	0.0	0.0	0.4902027108839748	0.0	0.0
PD53350a	3-4:LOH:1Mb-10Mb	0.5319053777528976	0.0	0.3757359552261479	0.0	0.0	0.0	0.09235866702095451	0.0	0.0
PD53350a	3-4:LOH:10Mb-40Mb	0.4921665331088865	0.0	0.25624414489999875	0.0	0.0	0.0	0.2515893219911147	0.0	0.0
PD53350a	3-4:LOH:>40Mb	0.5090696195497102	0.0	0.2504913074804717	0.0	0.0	0.0	0.2404390729698181	0.0	0.0
PD53350a	5-8:LOH:0-100kb	0.05843500582445655	0.0	0.9398160341020221	0.0	0.0	0.0	0.0017489600735215455	0.0	0.0
PD53350a	5-8:LOH:100kb-1Mb	0.12270905371051485	0.0	0.8767194719131687	0.0	0.0	0.0	0.0005714743763166184	0.0	0.0
PD53350a	5-8:LOH:1Mb-10Mb	0.4511209996091755	0.0	0.5457838155154312	0.0	0.0	0.0	0.0030951848753931993	0.0	0.0
PD53350a	5-8:LOH:10Mb-40Mb	0.4124213508509254	0.0	0.3861278689555439	0.0	0.0	0.0	0.20145078019353066	0.0	0.0
PD53350a	5-8:LOH:>40Mb	0.7203172930608537	0.0	0.2628808539828842	0.0	0.0	0.0	0.016801852956262273	0.0	0.0
PD53350a	9+:LOH:0-100kb	0.008934373635820069	0.0	0.9550900297559135	0.0	0.0	0.0	0.03597559660826634	0.0	0.0
PD53350a	9+:LOH:100kb-1Mb	0.008966597313802395	0.0	0.9601503461713359	0.0	0.0	0.0	0.030883056514861753	0.0	0.0
PD53350a	9+:LOH:1Mb-10Mb	0.0390114433475648	0.0	0.9609738401484949	0.0	0.0	0.0	1.4716503940269581e-05	0.0	0.0
PD53350a	9+:LOH:10Mb-40Mb	0.8456463258373499	0.0	0.15360002808480086	0.0	0.0	0.0	0.0007536460778493489	0.0	0.0
PD53350a	9+:LOH:>40Mb	0.6563817884273409	0.0	0.2597057667870984	0.0	0.0	0.0	0.08391244478556076	0.0	0.0
PD53350a	2:het:0-100kb	0.11002113039973403	0.0	0.2675610986065846	0.0	0.0	0.0	0.6224177709936813	0.0	0.0
PD53350a	2:het:100kb-1Mb	0.02237910151313413	0.0	0.034655440151337716	0.0	0.0	0.0	0.942965458335528	0.0	0.0
PD53350a	2:het:1Mb-10Mb	0.014822708823346742	0.0	0.1523990411628566	0.0	0.0	0.0	0.8327782500137968	0.0	0.0
PD53350a	2:het:10Mb-40Mb	0.025083470474951894	0.0	0.4218278905876857	0.0	0.0	0.0	0.5530886389373624	0.0	0.0
PD53350a	2:het:>40Mb	0.00029635597681355077	0.0	0.999538828991691	0.0	0.0	0.0	0.0001648150314954926	0.0	0.0
